fieldID	zoom	run	rerun	camcol	field	stripe	strip	a	b	c	d	e	f	node	incl	raMin	raMax	decMin	decMax	mu	nu	ra	dec	cx	cy	cz
1191503432597897216	50	4623	137	1	168	23	S	184.518966674805	0.000110008455521893	-5.54498100768797E-08	-1.26493942737579	9.31443988605452E-09	0.000109989123302512	94.997581	32.499336	184.629555956107	184.436516060262	31.2331761386851	31.4590567765756	184.519316675234	-1.26559252372739	184.533093646798	31.3461682625669	-0.851368365415533	-0.0674989563795755	0.520207455980161
1191503432597962752	0	4623	137	1	169	23	S	184.668701171875	0.000109966124000493	-5.45604557089518E-08	-1.26491498947144	3.61151109018465E-09	0.00010998870129697	94.997581	32.499336	184.804557983382	184.612025080696	31.2338632479234	31.4594668489922	184.669051210617	-1.26557149462252	184.708346653332	31.3467170727297	-0.851152955134468	-0.0701023437166127	0.520215636415611
1191503432597962752	12	4623	137	1	169	23	S	184.668701171875	0.000109966124000493	-5.45604557089518E-08	-1.26491498947144	3.61151109018465E-09	0.00010998870129697	94.997581	32.499336	184.804557983382	184.612025080696	31.2338632479234	31.4594668489922	184.669051210617	-1.26557149462252	184.708346653332	31.3467170727297	-0.851152955134468	-0.0701023437166127	0.520215636415611
1191503432597962752	25	4623	137	1	169	23	S	184.668701171875	0.000109966124000493	-5.45604557089518E-08	-1.26491498947144	3.61151109018465E-09	0.00010998870129697	94.997581	32.499336	184.804557983382	184.612025080696	31.2338632479234	31.4594668489922	184.669051210617	-1.26557149462252	184.708346653332	31.3467170727297	-0.851152955134468	-0.0701023437166127	0.520215636415611
1191503432597962752	50	4623	137	1	169	23	S	184.668701171875	0.000109966124000493	-5.45604557089518E-08	-1.26491498947144	3.61151109018465E-09	0.00010998870129697	94.997581	32.499336	184.804557983382	184.612025080696	31.2338632479234	31.4594668489922	184.669051210617	-1.26557149462252	184.708346653332	31.3467170727297	-0.851152955134468	-0.0701023437166127	0.520215636415611
1191503432598028288	0	4623	137	1	170	23	S	184.818405151367	0.000109993779915385	-5.5644132856969E-08	-1.26491284370422	-3.65684327263693E-09	0.000109988468466327	94.997581	32.499336	184.979633691132	184.787482179495	31.2342823355357	31.4596066292029	184.818755228103	-1.26557275247772	184.883624210526	31.3469966140965	-0.850931988798995	-0.0727056175469756	0.520219803175254
1191503432598028288	12	4623	137	1	170	23	S	184.818405151367	0.000109993779915385	-5.5644132856969E-08	-1.26491284370422	-3.65684327263693E-09	0.000109988468466327	94.997581	32.499336	184.979633691132	184.787482179495	31.2342823355357	31.4596066292029	184.818755228103	-1.26557275247772	184.883624210526	31.3469966140965	-0.850931988798995	-0.0727056175469756	0.520219803175254
1191503432598028288	25	4623	137	1	170	23	S	184.818405151367	0.000109993779915385	-5.5644132856969E-08	-1.26491284370422	-3.65684327263693E-09	0.000109988468466327	94.997581	32.499336	184.979633691132	184.787482179495	31.2342823355357	31.4596066292029	184.818755228103	-1.26557275247772	184.883624210526	31.3469966140965	-0.850931988798995	-0.0727056175469756	0.520219803175254
1191503432598028288	50	4623	137	1	170	23	S	184.818405151367	0.000109993779915385	-5.5644132856969E-08	-1.26491284370422	-3.65684327263693E-09	0.000109988468466327	94.997581	32.499336	184.979633691132	184.787482179495	31.2342823355357	31.4596066292029	184.818755228103	-1.26557275247772	184.883624210526	31.3469966140965	-0.850931988798995	-0.0727056175469756	0.520219803175254
1191503432598093824	0	4623	137	1	171	23	S	184.968124389648	0.000110010223579593	-5.75981644601598E-08	-1.26491272449493	-2.11765938118447E-09	0.000109987930045463	94.997581	32.499336	185.154845756961	184.962974036824	31.2343561863593	31.4596076413174	184.968474504532	-1.26557603273195	185.058909410729	31.3470342752367	-0.850705237876393	-0.0753085026247947	0.520220364539952
1191503432598093824	12	4623	137	1	171	23	S	184.968124389648	0.000110010223579593	-5.75981644601598E-08	-1.26491272449493	-2.11765938118447E-09	0.000109987930045463	94.997581	32.499336	185.154845756961	184.962974036824	31.2343561863593	31.4596076413174	184.968474504532	-1.26557603273195	185.058909410729	31.3470342752367	-0.850705237876393	-0.0753085026247947	0.520220364539952
1191503432598093824	25	4623	137	1	171	23	S	184.968124389648	0.000110010223579593	-5.75981644601598E-08	-1.26491272449493	-2.11765938118447E-09	0.000109987930045463	94.997581	32.499336	185.154845756961	184.962974036824	31.2343561863593	31.4596076413174	184.968474504532	-1.26557603273195	185.058909410729	31.3470342752367	-0.850705237876393	-0.0753085026247947	0.520220364539952
1191503432598093824	50	4623	137	1	171	23	S	184.968124389648	0.000110010223579593	-5.75981644601598E-08	-1.26491272449493	-2.11765938118447E-09	0.000109987930045463	94.997581	32.499336	185.154845756961	184.962974036824	31.2343561863593	31.4596076413174	184.968474504532	-1.26557603273195	185.058909410729	31.3470342752367	-0.850705237876393	-0.0753085026247947	0.520220364539952
1191503432598159360	0	4623	137	1	172	23	S	185.117858886719	0.000110004373709671	-5.80988661624815E-08	-1.26491189002991	-7.5772002006147E-09	0.000109987558971625	94.997581	32.499336	185.330332345605	185.138264580675	31.234005284474	31.4595330031146	185.118209039966	-1.265578593547	185.234194451181	31.3468214973073	-0.850472789710295	-0.0779108858480717	0.520217192938447
1191503432598159360	12	4623	137	1	172	23	S	185.117858886719	0.000110004373709671	-5.80988661624815E-08	-1.26491189002991	-7.5772002006147E-09	0.000109987558971625	94.997581	32.499336	185.330332345605	185.138264580675	31.234005284474	31.4595330031146	185.118209039966	-1.265578593547	185.234194451181	31.3468214973073	-0.850472789710295	-0.0779108858480717	0.520217192938447
1191503432598159360	25	4623	137	1	172	23	S	185.117858886719	0.000110004373709671	-5.80988661624815E-08	-1.26491189002991	-7.5772002006147E-09	0.000109987558971625	94.997581	32.499336	185.330332345605	185.138264580675	31.234005284474	31.4595330031146	185.118209039966	-1.265578593547	185.234194451181	31.3468214973073	-0.850472789710295	-0.0779108858480717	0.520217192938447
